anno_festival,decennio_num,decennio,canzone,interprete,autori,posizione,posizione_numerica,fascia_posizione,categoria_risultato,periodo,sede,presentatore,partecipanti,vincitore,artista_spotify,anno_ultimo_rilascio,durata_min,popolarita,fascia_popolarita,url_album,anni_tra_festival_e_rilascio,anni_dal_festival,canzone_storica,ristampa_tardiva,rilascio_recente_2015,qualita_abbinamento,includi_analisi_spotify,record_canzone_unico
1971,1970,Anni 1970,Il dirigibile,Antoine - Anna Identici,L. Albertelli e M. Fabrizio,NF,,Senza posizione numerica,Non finalista,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),Iubal Kollettivo Musicale,2009.0,"3,77",1.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273dc500643ed75c8cd7f64c1b4,38,52,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1971,1970,Anni 1970,Il viso di lei,I Giganti - Fabio Trioli,"Baracuda, V. Tempera e S. Scandolara",NF,,Senza posizione numerica,Non finalista,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),Ada Mori,2021.0,"2,69",0.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273282de5552d73a4583cb219ec,50,52,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1971,1970,Anni 1970,Lo schiaffo,Jordan e i middle of the road - Gens,G. Deriu e V. Barsanti,NF,,Senza posizione numerica,Non finalista,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),I Brutos,2011.0,"4,01",2.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b2732cd94f11876312890157ec07,40,52,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1971,1970,Anni 1970,L'ora giusta,Edda Ollari - Lorenza Visconti,"C. Conti, D. Pace, M. Panzeri e G. Argenio",NF,,Senza posizione numerica,Non finalista,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),CoCo,2016.0,"3,16",23.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273de4b86898804132ba010099e,45,52,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1971,1970,Anni 1970,Non dimenticarti di me,Nomadi - Mal,Mogol e M. Lavezzi,NF,,Senza posizione numerica,Non finalista,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),Pooh,2000.0,"4,64",33.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273e60d0d4db927d9ca5b22e64f,29,52,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1971,1970,Anni 1970,Occhi bianchi e neri,Pio - Mau Cristiani,"E. Sciorilli, A. Testa e M. Del Prete",NF,,Senza posizione numerica,Non finalista,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),Pio Trebbi,2014.0,"3,86",0.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273a4f8d829fe8ca5c6f3b3b5c2,43,52,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1971,1970,Anni 1970,Santo Antonio Santo Francisco,Piero Focaccia - Mungo Jerry,V. Pallavicini e P. Conte,NF,,Senza posizione numerica,Non finalista,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),Piero Focaccia,1997.0,"3,16",0.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273be7f5ef351a43c76865b4ee3,26,52,Sì,Sì,No,Affidabile,Sì,Sì
1972,1970,Anni 1970,I giorni dell'arcobaleno,Nicola Di Bari,"M. Scommegna, D. Masini, P. Pintucci",1º,1,1º posto,Vincitore,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),,,,,Dati non disponibili,,,51,Sì,Non valutabile,Non valutabile,Senza dati Spotify,No,No
1972,1970,Anni 1970,Come le viole,Peppino Gagliardi,P. Gagliardi e G. Amendola,2º,2,2º-3º posto,Podio,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Peppino Gagliardi,1995.0,"3,48",44.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2735e07beed771db50692d3d631,23,51,Sì,Sì,No,Affidabile,Sì,Sì
1972,1970,Anni 1970,Il re di denari,Nada,C. Mattone e F. Migliacci,3º,3,2º-3º posto,Podio,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Nada,2001.0,"2,60",32.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2736eb7a5680deb40585c19175b,29,51,Sì,Sì,No,Affidabile,Sì,Sì
1972,1970,Anni 1970,Vado a lavorare,Gianni Morandi,"F. Migliacci, Petaluma, M. Marrocchi e V. Tariciotti",4º,4,4º-10º posto,Altra posizione,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Gianni Morandi,1994.0,"3,62",11.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b2730137cda5feb74e8d9fa3e0f2,22,51,Sì,Sì,No,Affidabile,Sì,Sì
1972,1970,Anni 1970,Non voglio innamorarmi mai,Gianni Nazzaro,M. Signorini e G. Bigazzi,5º,5,4º-10º posto,Altra posizione,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Claudio Baglioni,1989.0,"3,30",36.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27358094d42657ecf800dbdf2bf,17,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,Jesahel,Delirium,O. Prudente e I. Fossati,6º,6,4º-10º posto,Altra posizione,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Delirium,1971.0,"4,16",38.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27395dd02b1a55ab68e0b712a0f,-1,51,Sì,No,No,Affidabile,Sì,Sì
1972,1970,Anni 1970,Montagne verdi,Marcella Bella,G. Bigazzi e G. Bella,7º,7,4º-10º posto,Altra posizione,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Marcella Bella,1972.0,"3,20",43.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273980019edc2711065fbdad9fb,0,51,Sì,No,No,Affidabile,Sì,Sì
1972,1970,Anni 1970,Piazza Grande,Lucio Dalla,"L. Dalla, R. Cellamare, G. Baldazzi e S. Bardotti",8º,8,4º-10º posto,Altra posizione,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Lucio Dalla,2006.0,"3,22",45.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273d5ac3fc935856bec462e7695,34,51,Sì,Sì,No,Affidabile,Sì,Sì
1972,1970,Anni 1970,Gira l'amore (Caro bebè),Gigliola Cinquetti,M. Panzeri e D. Pace,9º,9,4º-10º posto,Altra posizione,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Gigliola Cinquetti,2009.0,"2,81",16.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b2732e355e508811d889906a28af,37,51,Sì,Sì,No,Affidabile,Sì,Sì
1972,1970,Anni 1970,Ti voglio,Donatello,R. Sanna e D.L. Pieretti,10º,10,4º-10º posto,Altra posizione,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Luchè,2012.0,"3,99",51.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2738d28f5b239d00dffc4bc5ca3,40,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,Un diadema di ciliegie,Ricchi e Poveri,R. Bertola,11º,11,Oltre il 10º posto,Altra posizione,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Ricchi E Poveri,2016.0,"4,13",10.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b2739a4930ab48767dead18b51a0,44,51,Sì,Sì,Sì,Affidabile,Sì,Sì
1972,1970,Anni 1970,Mediterraneo,Milva,L. Albertelli e E. Riccardi,12º,12,Oltre il 10º posto,Altra posizione,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Mango,1992.0,"3,93",50.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2736f3fc6f63356b1dd8c402d07,20,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,Se non fosse fra queste mie braccia lo inventerei,Lara Saint Paul,E. Suligoj e L. Beretta,13º,13,Oltre il 10º posto,Altra posizione,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Max Pezzali,2020.0,"3,87",45.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273240f5fc1f07b9900c9fe7490,48,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,Un calcio alla città,Domenico Modugno,"D. Modugno, M. Castellacci e R. Pazzaglia",14º,14,Oltre il 10º posto,Altra posizione,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Domenico Modugno,2013.0,"4,05",19.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273887d09a59c39b053fc8764c8,41,51,Sì,Sì,No,Affidabile,Sì,Sì
1972,1970,Anni 1970,Amici mai,Rita Pavone,Caviri e M. Cantini,NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Antonello Venditti,2009.0,"5,26",53.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273c8f0f9c9e2f1b7ecef73639e,37,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,Ci sono giorni,Pino Donaggio,V. Pallavicini e P. Donaggio,NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),4Tu,2019.0,"0,65",17.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b2737b0c1bb0b667c8acc71aa0a3,47,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,Ciao amico ciao,Aguaviva,M. Remigi e C. Minellono,NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Franco Andolfo,2000.0,"3,02",22.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27332a2fa66b20e016c03a92270,28,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,Era bello il mio ragazzo,Anna Identici,G. Guarnieri e P. P. Preti,NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Anna Identici,1972.0,"3,29",7.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273271118187b89f61f3e405396,0,51,Sì,No,No,Affidabile,Sì,Sì
1972,1970,Anni 1970,Forestiero,Michele,"S. Scandolara, S. Bardotti, C. Castellari e C. Castellari",NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),ISoci,2023.0,"2,89",1.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273c197b2c1e4334d66dfdaa217,51,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,Il mio cuore se ne va,Carla Bissi,M. Remigi e Spiker,NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Carla Bissi,1973.0,"3,17",2.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b27384ce3c3ec8c39fce8a6f02d7,1,51,Sì,No,No,Affidabile,Sì,Sì
1972,1970,Anni 1970,L'uomo e il cane,Fausto Leali,F. Leali e M. Cantù,NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Dolores Olioso,2016.0,"2,29",1.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273ee2ba7fd4431eb24a3af1463,44,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,La foresta selvaggia,Marisa Sacchetto,P. Limiti e C. Cavallaro,NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Meditazione zen musica,2017.0,"3,68",0.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273ef2d2b6056204e6873fb54d1,45,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,Per amore ricomincerei,Delia,"M. Terzi, A. Salerno e C. Dammicco",NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Roberto Vecchioni,1991.0,"4,74",35.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273d7857a964fafb0d789f76265,19,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,Portami via,Angelica,M. Mellier e L. Medini,NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Fabrizio Moro,2017.0,"3,24",56.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273163814701f6027e7fa5770fd,45,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,Preghiera,Tony Cucchiara,T. Cucchiara,NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Fabrizio De André,1967.0,"3,52",45.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2738eeb336aff3e753c3359df51,-5,51,Sì,Non valutabile,Non valutabile,Da escludere: rilascio precedente,No,No
1972,1970,Anni 1970,Rimpianto,Bobby Solo,E. Riccardi e L. Albertelli,NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Aleam,2023.0,"2,47",26.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273627c918e0dad79f7eaad8038,51,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1972,1970,Anni 1970,Un gatto nel blu,Roberto Carlos,"G. Savio, G. Bigazzi",NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Roberto Carlos,1976.0,"3,84",28.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2732deff8e407ed509ccf157e2d,4,51,Sì,No,No,Affidabile,Sì,Sì
1972,1970,Anni 1970,Un viaggio in Inghilterra,I Nuovi Angeli,"R. Sanna, D.L. Pieretti",NF,,Senza posizione numerica,Non finalista,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),Strana Officina,2017.0,"3,75",4.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b2739094c3330d983fdb4d5f11a7,45,51,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Un grande amore e niente più,Peppino Di Capri,"F. Califano, G. Wright, G. Faiella, C. Mattone",1º,1,1º posto,Vincitore,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,,,,,Dati non disponibili,,,50,Sì,Non valutabile,Non valutabile,Senza dati Spotify,No,No
1973,1970,Anni 1970,Come un ragazzino,Peppino Gagliardi,"G. Amendola, P. Gagliardi",2º,2,2º-3º posto,Podio,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Peppino Gagliardi,2015.0,"3,76",36.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273fa5b1b3c79a950ccb211af99,42,50,Sì,Sì,Sì,Affidabile,Sì,Sì
1973,1970,Anni 1970,Da troppo tempo,Milva,"L. Albertelli, G. Colonnello",3º,3,2º-3º posto,Podio,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Tarlan Gazenferoğlu,2013.0,"3,32",32.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2734ac21d1d7aa7a3185ec93164,40,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Dolce frutto,Ricchi e Poveri,C. Minellono e U. Balsamo,4º,4,4º-10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Ricchi E Poveri,2021.0,"3,24",26.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273640114b8170b11ff78aad10c,48,50,Sì,Sì,Sì,Affidabile,Sì,Sì
1973,1970,Anni 1970,Serena,Gilda Giuliani,V. Pallavicini e G. Mescoli,5º,5,4º-10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Serena Brancale,2022.0,"2,09",24.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273036bfa64d7fa0b0b5afc49ee,49,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Tu nella mia vita,Wess e Dori Ghezzi,"Lubiak, F. Monti Arduini",6º,6,4º-10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Dori Ghezzi,2000.0,"3,41",28.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273ebfc5bed5022c58727aaee23,27,50,Sì,Sì,No,Affidabile,Sì,Sì
1973,1970,Anni 1970,L'uomo che si gioca il cielo a dadi,Roberto Vecchioni,R. Vecchioni,7º,7,4º-10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Roberto Vecchioni,1973.0,"3,79",25.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273a52ee820caa06bf2db1ae02b,0,50,Sì,No,No,Affidabile,Sì,Sì
1973,1970,Anni 1970,La bandiera di sole,Fausto Leali,V. Pallavicini e F. Leali,8º,8,4º-10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Fausto Leali,1973.0,"4,46",0.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273a8957ceafee26f667538b4c2,0,50,Sì,No,No,Affidabile,Sì,Sì
1973,1970,Anni 1970,Amore mio,Umberto Balsamo,"C. Minellono, U. Balsamo",9º,9,4º-10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Salvo Nicolosi,2009.0,"4,11",40.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2737c42be53463c0fbc0bd6eb6c,36,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Mi son chiesta tante volte,Anna Identici,P. P. Preti e G. Guarneri,10º,10,4º-10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Gougoush,1973.0,"3,06",1.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273a298b69d6a83750b969da055,0,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Come sei bella,Camaleonti,G. Bigazzi e C. Cavallaro,11º,11,Oltre il 10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Massimo Di Cataldo,2001.0,"4,76",33.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27342627fd01c64ceb7517eca63,28,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Tu giovane amore mio,Donatello,"G. Pieretti, F. Monachesi, R. Gianco e A. Nicorelli",12º,12,Oltre il 10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Donatello,2002.0,"3,77",1.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273a476144f6be2bb5d1c2ba3a1,29,50,Sì,Sì,No,Affidabile,Sì,Sì
1973,1970,Anni 1970,Il mondo è qui,Memo Remigi,M. Remigi,13º,13,Oltre il 10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Ensi,2017.0,"3,83",27.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2730ee02d3cd84e5cdac0385afb,44,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Tre minuti di ricordi,Alessandro,M. Del Prete e A. Pintus,14º,14,Oltre il 10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Matteo Venturi,2016.0,"3,91",5.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b27399b3da5a60252a235623604a,43,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Straniera straniera,Lionello,F. Specchia e F. Chiaravalle,15º,15,Oltre il 10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Luciano Tajoli,2007.0,"3,48",23.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273d57999e64c0dfe84e0b9516b,34,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Una casa grande,Lara Saint Paul,"A. Lo Vecchio, N. Aprile e N. Villa",16º,16,Oltre il 10º posto,Altra posizione,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Charles Ans,2021.0,"3,48",37.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273ce6ab938251398267d8bab70,48,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Addio amor,Mocedades,"M. Gallerani, G. Bosisio e M. Nobile",NF,,Senza posizione numerica,Non finalista,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Viola Valentino,2017.0,"4,24",1.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b27310453a5ed42c963b0b9f4928,44,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Angeline,Pop Tops,R. Nisi Marsella e C. Daiano,NF,,Senza posizione numerica,Non finalista,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Chase Atlantic,2017.0,"3,89",56.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2735a0c2870f4f309e382d1fad6,44,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Anika na-o,Jet,F. Piccarreda e P. Cochis e P. Cassano,NF,,Senza posizione numerica,Non finalista,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Kronan,2022.0,"2,90",24.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273f351e70012b5594847e79543,49,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Cara amica,Bassano,F. Specchia P. Prencipe e V. Caruso,NF,,Senza posizione numerica,Non finalista,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,270bis,2020.0,"3,56",20.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b27330f6a1d8a6f39a06dea48e99,47,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Dove andrai,Carmen Amato,D. Mariano,NF,,Senza posizione numerica,Non finalista,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Andrea Bonifazi,2019.0,"3,81",27.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273b7a7da3af3b619ab10e8aa25,46,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Elisa Elisa,Sergio Endrigo,S. Bardotti e S. Endrigo,NF,,Senza posizione numerica,Non finalista,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Ermal Meta,2017.0,"3,70",57.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273eb5590b17bc668f61f20dd21,44,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Innamorata io?,Lolita,A. Celentano e F. Chiaravalle,NF,,Senza posizione numerica,Non finalista,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Papik,2015.0,"2,96",29.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27394d17cbe8930061c806452fa,42,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1973,1970,Anni 1970,Mistero,Gigliola Cinquetti,C. Mattone,NF,,Senza posizione numerica,Non finalista,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,Enrico Ruggeri,1993.0,"4,08",40.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273e423a235cffb80128e9610d2,20,50,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
